2023-11-24 14:47:02
GET: 0.00
GET: 308015.94
GET: 276279.44
GET: 263765.66
GET: 255112.88
GET: 247622.69
GET: 241929.38
GET: 237925.75
GET: 235046.48
GET: 232931.16
GET: 231267.50
GET: 229912.03
GET: 228777.08
GET: 227747.78
GET: 226774.06
GET: 226164.77
GET: 225595.61
GET: 225038.81
GET: 224654.08
GET: 224452.95
GET: 224235.16
GET: 224514.95
GET: 224788.22
GET: 224683.02
GET: 224557.25
GET: 224282.84
GET: 223972.94
GET: 223758.27
GET: 221029.00
GET: 217522.55
GET: 214180.52
GET: 211136.62
GET: 208593.92
GET: 206378.86
GET: 204313.83
GET: 202155.62
GET: 199989.33
GET: 197684.14
GET: 195464.53
GET: 193408.53
GET: 191440.92
GET: 189619.20
GET: 188103.61
GET: 186932.30
GET: 185907.30
GET: 184779.95
GET: 183746.14
GET: 182756.30
GET: 181765.05
GET: 180777.02
GET: 179840.03
GET: 178969.27
GET: 178248.27
GET: 177619.08
GET: 176858.55
GET: 176335.66
GET: 175919.44
GET: 175636.83
GET: 175406.98
GET: 175025.48
GET: 174684.98
GET: 173923.95
GET: 173274.16
GET: 172507.36
GET: 171680.03
GET: 170920.00
GET: 170333.28
GET: 169762.64
GET: 169230.44
GET: 168643.16
GET: 168089.12
GET: 167482.64
GET: 166762.80
GET: 166041.19
GET: 165364.61
GET: 164703.06
GET: 164046.30
GET: 163393.72
GET: 162871.08
GET: 162304.97
GET: 161720.22
GET: 161206.00
GET: 160668.81
GET: 160721.66
GET: 160668.88
GET: 160927.53
GET: 161199.14
GET: 161276.94
GET: 161166.44
GET: 161054.11
GET: 160975.55
GET: 161097.05
GET: 161470.12
GET: 161892.66
GET: 162321.50
GET: 162747.05
GET: 163152.06
GET: 163554.67
GET: 163957.22
GET: 164351.00
GET: 164751.61
GET: 165120.86
GET: 165472.83
GET: 165672.56
GET: 165691.56
GET: 165622.42
GET: 165507.20
GET: 165461.72
GET: 165342.70
GET: 165219.14
GET: 165096.64
GET: 164990.19
GET: 164919.36
GET: 164885.45
GET: 164785.91
GET: 164734.83
GET: 164726.30
GET: 164594.55
GET: 164454.20
GET: 164310.30
GET: 164164.52
GET: 164020.36
GET: 163770.77
GET: 163524.45
GET: 163284.42
GET: 163003.20
GET: 162635.94
GET: 162298.48
GET: 161946.83
GET: 161576.30
GET: 161346.59
GET: 161019.77
GET: 160706.61
GET: 160375.80
GET: 160048.00
GET: 159729.33
GET: 159483.58
GET: 159291.62
GET: 159099.22
GET: 158882.86
GET: 158676.92
GET: 158441.91
GET: 158179.98
GET: 157918.84
GET: 157663.09
GET: 157418.16
GET: 157163.86
GET: 156907.14
GET: 156666.00
GET: 156370.55
GET: 156040.73
GET: 155726.22
GET: 155394.38
GET: 155047.62
GET: 154710.08
GET: 154502.91
GET: 154523.36
GET: 154530.12
GET: 154555.42
GET: 154572.16
GET: 154495.28
GET: 154350.02
GET: 154189.36
GET: 154083.28
GET: 153942.34
GET: 153797.56
GET: 153586.66
GET: 153365.64
GET: 153146.88
GET: 152924.27
GET: 152701.27
GET: 152474.50
GET: 152242.02
GET: 152038.84
GET: 152021.14
GET: 152038.58
GET: 152041.81
GET: 152045.02
GET: 152046.02
GET: 152050.94
GET: 152052.44
GET: 152185.08
GET: 152238.20
GET: 152234.11
GET: 152199.11
GET: 152196.98
GET: 152183.55
GET: 152170.75
GET: 152161.69
GET: 152063.31
GET: 151906.03
GET: 151717.73
GET: 151539.22
GET: 151361.56
GET: 151186.59
GET: 151045.88
GET: 150929.12
GET: 150816.66
GET: 150679.97
GET: 150539.02
GET: 150398.02
GET: 150260.02
GET: 150079.83
GET: 149954.53
GET: 150053.17
GET: 150140.23
GET: 150271.34
GET: 150400.56
GET: 150469.92
GET: 150475.11
