2023-11-24 14:47:02
GET: -nan
GET: 242912.00
GET: 237808.00
GET: 233610.67
GET: 230680.00
GET: 229766.41
GET: 230032.00
GET: 230555.42
GET: 231296.00
GET: 231772.44
GET: 231638.41
GET: 231706.19
GET: 230213.33
GET: 228404.80
GET: 226920.31
GET: 226399.36
GET: 226337.42
GET: 226312.88
GET: 226223.52
GET: 225860.67
GET: 221133.38
GET: 216653.59
GET: 212323.58
GET: 209350.72
GET: 206701.55
GET: 205187.02
GET: 203777.88
GET: 202474.30
GET: 202349.38
GET: 202209.91
GET: 202060.53
GET: 201928.02
GET: 201820.77
GET: 201717.11
GET: 201574.39
GET: 200998.28
GET: 200965.22
GET: 201229.70
GET: 201795.17
GET: 202387.44
GET: 202890.91
GET: 201266.59
GET: 199238.16
GET: 197335.31
GET: 195457.14
GET: 193535.14
GET: 191689.80
GET: 189937.38
GET: 188241.97
GET: 186657.53
GET: 185049.98
GET: 183597.89
GET: 182253.94
GET: 181080.81
GET: 179880.61
GET: 178640.69
GET: 177384.17
GET: 176287.92
GET: 175418.64
GET: 174597.27
GET: 173974.94
GET: 173150.31
GET: 172269.59
GET: 171432.56
GET: 170613.19
GET: 169816.06
GET: 169031.94
GET: 168412.55
GET: 167956.73
GET: 167507.62
GET: 167002.81
GET: 166376.12
GET: 165751.75
GET: 165136.58
GET: 164565.69
GET: 163990.84
GET: 163415.11
GET: 162981.88
GET: 162485.11
GET: 161919.52
GET: 161428.45
GET: 160966.83
GET: 160513.41
GET: 160701.09
GET: 160263.16
GET: 159831.77
GET: 159358.31
GET: 158892.08
GET: 158529.48
GET: 158255.56
GET: 158112.86
GET: 157933.91
GET: 157712.25
GET: 157493.97
GET: 157252.44
GET: 156990.73
GET: 156935.09
GET: 156809.03
GET: 156613.72
GET: 156523.83
GET: 157112.38
GET: 157415.58
GET: 157576.41
GET: 157792.52
GET: 157871.25
GET: 157948.20
GET: 158001.36
GET: 158019.44
GET: 158007.25
GET: 158051.36
GET: 158057.14
GET: 157897.39
GET: 157700.20
GET: 157530.58
GET: 157435.48
GET: 157381.55
GET: 157235.61
GET: 157074.66
GET: 156923.47
GET: 156782.62
GET: 156616.14
GET: 156441.56
GET: 156286.62
GET: 156149.83
GET: 156109.39
GET: 155995.14
GET: 155859.08
GET: 155709.28
GET: 155582.58
GET: 155450.89
GET: 155303.75
GET: 155257.30
GET: 155672.55
GET: 155976.66
GET: 156268.12
GET: 156392.47
GET: 156404.97
GET: 156434.95
GET: 156475.61
GET: 156521.22
GET: 156580.80
GET: 156569.64
GET: 156618.36
GET: 156546.91
GET: 156426.92
GET: 156286.06
GET: 156162.05
GET: 156125.25
GET: 156526.50
GET: 156790.52
GET: 157008.56
GET: 157248.72
GET: 157484.67
GET: 157725.48
GET: 157927.66
GET: 157997.38
GET: 158050.81
GET: 158106.62
GET: 158151.62
GET: 158090.41
GET: 157977.75
GET: 157889.16
GET: 157844.52
GET: 157789.62
GET: 157799.41
GET: 157663.42
GET: 157458.55
GET: 157244.06
GET: 157030.78
GET: 156823.44
GET: 156611.38
GET: 156399.00
GET: 156324.14
GET: 156810.88
GET: 157273.27
GET: 157754.88
GET: 158245.19
GET: 158733.03
GET: 159215.77
GET: 159682.02
GET: 160113.58
GET: 160474.27
GET: 160835.92
GET: 161175.08
GET: 161499.42
GET: 161932.86
GET: 162369.70
GET: 162822.59
GET: 163269.81
GET: 163721.09
GET: 164159.05
GET: 164634.80
GET: 165076.59
GET: 165448.83
GET: 165871.81
GET: 166235.17
GET: 166594.00
GET: 166880.33
GET: 167169.73
GET: 167531.16
GET: 167830.27
GET: 168125.59
GET: 168428.94
GET: 168785.55
GET: 169165.64
GET: 168961.89
GET: 168670.19
GET: 168403.42
GET: 168121.38
GET: 167838.03
GET: 167564.27
GET: 167317.34
GET: 167092.52
GET: 166862.44
GET: 166613.73
GET: 166357.53
GET: 166110.20
GET: 165876.22
GET: 165684.75
GET: 165486.44
GET: 165269.39
GET: 165037.58
GET: 164818.31
GET: 164641.61
GET: 164441.84
GET: 164247.48
GET: 164055.42
GET: 163932.56
GET: 163851.33
GET: 163694.66
GET: 163510.22
GET: 163278.69
GET: 163040.75
GET: 162799.22
GET: 162557.97
GET: 162672.06
GET: 162958.86
GET: 163270.48
GET: 163584.22
GET: 163886.48
GET: 164191.03
GET: 164482.30
GET: 164788.08
GET: 165049.20
GET: 165212.22
GET: 165381.34
GET: 165570.69
